id,cast,crew
2.0,"[{'adult': False, 'gender': 2, 'id': 54768, 'known_for_department': 'Acting', 'name': 'Turo Pajala', 'original_name': 'Turo Pajala', 'popularity': 0.784, 'profile_path': '/b6JdzqTn6UFYf4DouHbbE8Ypk4r.jpg', 'cast_id': 3, 'character': 'Taisto Kasurinen', 'credit_id': '52fe420dc3a36847f8000029', 'order': 0}, {'adult': False, 'gender': 1, 'id': 54769, 'known_for_department': 'Acting', 'name': 'Susanna Haavisto', 'original_name': 'Susanna Haavisto', 'popularity': 1.751, 'profile_path': '/lhjoqlBFCvshchMAd2lQLWV7z7I.jpg', 'cast_id': 4, 'character': 'Irmeli Pihlaja', 'credit_id': '52fe420dc3a36847f800002d', 'order': 1}, {'adult': False, 'gender': 2, 'id': 4826, 'known_for_department': 'Acting', 'name': 'Matti Pellonpää', 'original_name': 'Matti Pellonpää', 'popularity': 2.635, 'profile_path': '/1Qzhkkp3wFE2NMGKVyOra9931q2.jpg', 'cast_id': 5, 'character': 'Mikkonen', 'credit_id': '52fe420dc3a36847f8000031', 'order': 2}, {'adult': False, 'gender': 2, 'id': 54770, 'known_for_department': 'Acting', 'name': 'Eetu Hilkamo', 'original_name': 'Eetu Hilkamo', 'popularity': 0.6, 'profile_path': None, 'cast_id': 6, 'character': 'Riku', 'credit_id': '52fe420dc3a36847f8000035', 'order': 3}, {'adult': False, 'gender': 2, 'id': 1177496, 'known_for_department': 'Acting', 'name': 'Erkki Pajala', 'original_name': 'Erkki Pajala', 'popularity': 1.792, 'profile_path': '/lJ7GmiHT1UPxmURqQCLT4L5PIMa.jpg', 'cast_id': 12, 'character': 'Miner', 'credit_id': '5e1cda97d5dbc20017f439bb', 'order': 4}, {'adult': False, 'gender': 2, 'id': 2493350, 'known_for_department': 'Acting', 'name': 'Matti Jaaranen', 'original_name': 'Matti Jaaranen', 'popularity': 0.668, 'profile_path': '/wjtFxPuZaSab7DK2JcdC8KcBt09.jpg', 'cast_id': 13, 'character': 'Mugger', 'credit_id': '5e1cdaa70e29a20015f85dcb', 'order': 5}, {'adult': False, 'gender': 2, 'id': 2509142, 'known_for_department': 'Acting', 'name': 'Hannu Viholainen', 'original_name': 'Hannu Viholainen', 'popularity': 0.6, 'profile_path': None, 'cast_id': 14, 'character': 'Accomplice', 'credit_id': '5e1cdab54df2910015bec362', 'order': 6}, {'adult': False, 'gender': 2, 'id': 110757, 'known_for_department': 'Acting', 'name': 'Jorma Markkula', 'original_name': 'Jorma Markkula', 'popularity': 0.6, 'profile_path': '/oQduzpvqQhArEoa1kM8IOqySBmm.jpg', 'cast_id': 15, 'character': 'Tallyman', 'credit_id': '5e1cdacc12b10e00129442b4', 'order': 7}, {'adult': False, 'gender': 1, 'id': 1034494, 'known_for_department': 'Acting', 'name': 'Tarja Keinänen', 'original_name': 'Tarja Keinänen', 'popularity': 0.732, 'profile_path': '/dISdo4ibs0pIKjBsDFVZ1e7PFfr.jpg', 'cast_id': 16, 'character': 'Woman in Harbour', 'credit_id': '5e1cdadb4df2910013becc44', 'order': 8}, {'adult': False, 'gender': 2, 'id': 2509144, 'known_for_department': 'Acting', 'name': 'Eino Kuusela', 'original_name': 'Eino Kuusela', 'popularity': 0.6, 'profile_path': None, 'cast_id': 17, 'character': 'Man on Beach', 'credit_id': '5e1cdaec6a300b00135ec044', 'order': 9}, {'adult': False, 'gender': 2, 'id': 1207858, 'known_for_department': 'Acting', 'name': 'Kauko Laalo', 'original_name': 'Kauko Laalo', 'popularity': 0.728, 'profile_path': None, 'cast_id': 18, 'character': 'Night Hostel Manager', 'credit_id': '5e1cdafae194b00014b7f810', 'order': 10}, {'adult': False, 'gender': 2, 'id': 2509145, 'known_for_department': 'Acting', 'name': 'Jyrki Olsonen', 'original_name': 'Jyrki Olsonen', 'popularity': 0.828, 'profile_path': None, 'cast_id': 19, 'character': 'Man in Night Hostel', 'credit_id': '5e1cdb0dd5dbc20013f45fb2', 'order': 11}, {'adult': False, 'gender': 2, 'id': 53508, 'known_for_department': 'Acting', 'name': 'Esko Nikkari', 'original_name': 'Esko Nikkari', 'popularity': 2.827, 'profile_path': '/mNiyD3BOzWba4CB0VTbIqA4EAVm.jpg', 'cast_id': 20, 'character': 'Car Dealer', 'credit_id': '5e1cdb1dd5dbc20013f45fb7', 'order': 12}, {'adult': False, 'gender': 1, 'id': 53512, 'known_for_department': 'Acting', 'name': 'Marja Packalén', 'original_name': 'Marja Packalén', 'popularity': 0.773, 'profile_path': '/eFa9lFxkXx7h8g8uka2szw6JrGr.jpg', 'cast_id': 21, 'character': 'Judge', 'credit_id': '5e1cdb2d4df2910013becc8a', 'order': 13}, {'adult': False, 'gender': 2, 'id': 2509146, 'known_for_department': 'Acting', 'name': 'Mikko Remes', 'original_name': 'Mikko Remes', 'popularity': 0.6, 'profile_path': None, 'cast_id': 22, 'character': 'Prison Doctor', 'credit_id': '5e1cdb38d5dbc20017f43a7c', 'order': 14}, {'adult': False, 'gender': 2, 'id': 4829, 'known_for_department': 'Acting', 'name': 'Tomi Salmela', 'original_name': 'Tomi Salmela', 'popularity': 2.696, 'profile_path': '/84Jeo11uPv6lIHZdCMdwNPXTEdp.jpg', 'cast_id': 23, 'character': 'Guard', 'credit_id': '5e1cdb554df2910011bec2a3', 'order': 15}, {'adult': False, 'gender': 2, 'id': 2509147, 'known_for_department': 'Acting', 'name': 'Reijo Marin', 'original_name': 'Reijo Marin', 'popularity': 0.6, 'profile_path': None, 'cast_id': 24, 'character': 'Guard', 'credit_id': '5e1cdb6412b10e0012944340', 'order': 16}, {'adult': False, 'gender': 2, 'id': 2509149, 'known_for_department': 'Acting', 'name': 'Heikki Salomaa', 'original_name': 'Heikki Salomaa', 'popularity': 1.006, 'profile_path': '/ccLpBPwYsKAZIDZB5bkxQi8R1u3.jpg', 'cast_id': 25, 'character': 'Guard', 'credit_id': '5e1cdb7b0e29a20019f84350', 'order': 17}, {'adult': False, 'gender': 2, 'id': 1207842, 'known_for_department': 'Acting', 'name': 'Veikko Uusimäki', 'original_name': 'Veikko Uusimäki', 'popularity': 1.312, 'profile_path': '/n88CSw4DEIt9KnDX9Kf4mehykZ1.jpg', 'cast_id': 26, 'character': 'Mayor', 'credit_id': '5e1cdb904df2910013becca2', 'order': 18}, {'adult': False, 'gender': 2, 'id': 56273, 'known_for_department': 'Acting', 'name': 'Esko Salminen', 'original_name': 'Esko Salminen', 'popularity': 0.737, 'profile_path': '/74y98xEaOSBC5xp1vpcm9VrFGLW.jpg', 'cast_id': 27, 'character': 'Crook', 'credit_id': '5e1cdba0e194b00016b8682d', 'order': 19}, {'adult': False, 'gender': 2, 'id': 2509151, 'known_for_department': 'Acting', 'name': 'Hannu Kivisalo', 'original_name': 'Hannu Kivisalo', 'popularity': 0.828, 'profile_path': None, 'cast_id': 28, 'character': 'Doorman', 'credit_id': '5e1cdbb0e194b00016b86838', 'order': 20}, {'adult': False, 'gender': 2, 'id': 2509152, 'known_for_department': 'Acting', 'name': 'Pekka Wilen', 'original_name': 'Pekka Wilen', 'popularity': 0.6, 'profile_path': None, 'cast_id': 29, 'character': 'Skipper', 'credit_id': '5e1cdbbfe194b00016b8684c', 'order': 21}, {'adult': False, 'gender': 2, 'id': 110756, 'known_for_department': 'Acting', 'name': 'Juuso Hirvikangas', 'original_name': 'Juuso Hirvikangas', 'popularity': 0.738, 'profile_path': '/7rvAPTsfz9U2E5tYghfY8YQlZ94.jpg', 'cast_id': 40, 'character': 'Man in Harbour (uncredited)', 'credit_id': '623f00171cfe3a008766a451', 'order': 22}, {'adult': False, 'gender': 2, 'id': 3416563, 'known_for_department': 'Acting', 'name': 'Heikki Anttila', 'original_name': 'Heikki Anttila', 'popularity': 0.6, 'profile_path': None, 'cast_id': 41, 'character': 'Man in Harbour (uncredited)', 'credit_id': '623f0047519bbb004768b300', 'order': 23}, {'adult': False, 'gender': 2, 'id': 4831, 'known_for_department': 'Acting', 'name': 'Jaakko Talaskivi', 'original_name': 'Jaakko Talaskivi', 'popularity': 0.6, 'profile_path': '/60miNZTNQEp2jkRkD1aSrtpT2M2.jpg', 'cast_id': 42, 'character': 'Cook (uncredited)', 'credit_id': '623f0050c50ad20047ee182a', 'order': 24}, {'adult': False, 'gender': 2, 'id': 16772, 'known_for_department': 'Sound', 'name': 'Jouko Lumme', 'original_name': 'Jouko Lumme', 'popularity': 0.63, 'profile_path': None, 'cast_id': 43, 'character': 'Cook (uncredited)', 'credit_id': '623f0059c50ad2005ccacdc5', 'order': 25}, {'adult': False, 'gender': 1, 'id': 1416993, 'known_for_department': 'Production', 'name': 'Sirkka Rautiainen', 'original_name': 'Sirkka Rautiainen', 'popularity': 0.6, 'profile_path': None, 'cast_id': 44, 'character': 'Woman Watching TV (uncredited)', 'credit_id': '623f00d35a9915005d4c043e', 'order': 26}, {'adult': False, 'gender': 2, 'id': 3480732, 'known_for_department': 'Acting', 'name': 'Markku Rantala', 'original_name': 'Markku Rantala', 'popularity': 0.6, 'profile_path': None, 'cast_id': 45, 'character': 'Man in Tunnel (uncredited)', 'credit_id': '623f017f7caa47004758de69', 'order': 27}, {'adult': False, 'gender': 2, 'id': 2289558, 'known_for_department': 'Acting', 'name': 'Mikko Lyytikäinen', 'original_name': 'Mikko Lyytikäinen', 'popularity': 0.6, 'profile_path': None, 'cast_id': 46, 'character': 'Court Member (uncredited)', 'credit_id': '623f01e8d100b60093e4102d', 'order': 28}, {'adult': False, 'gender': 2, 'id': 1948071, 'known_for_department': 'Acting', 'name': 'Timo Toikka', 'original_name': 'Timo Toikka', 'popularity': 0.6, 'profile_path': None, 'cast_id': 47, 'character': 'Man in Courtroom (uncredited)', 'credit_id': '623f01f8417aaf00871dc8cf', 'order': 29}, {'adult': False, 'gender': 1, 'id': 1207853, 'known_for_department': 'Acting', 'name': 'Hanna Jokinen', 'original_name': 'Hanna Jokinen', 'popularity': 0.6, 'profile_path': None, 'cast_id': 48, 'character': 'Woman in Courtroom (uncredited)', 'credit_id': '623f02021cfe3a005ce79e01', 'order': 30}, {'adult': False, 'gender': 2, 'id': 2868528, 'known_for_department': 'Writing', 'name': 'Timo Harakka', 'original_name': 'Timo Harakka', 'popularity': 0.6, 'profile_path': '/2qU3eFinUMnMk6xnqidFSwVhT18.jpg', 'cast_id': 49, 'character': 'Man in Courtroom (uncredited)', 'credit_id': '623f020c373ac2005c760e65', 'order': 31}, {'adult': False, 'gender': 2, 'id': 999634, 'known_for_department': 'Acting', 'name': 'Sami Lanki', 'original_name': 'Sami Lanki', 'popularity': 0.968, 'profile_path': None, 'cast_id': 50, 'character': 'Man in Courtroom (uncredited)', 'credit_id': '623f02157caa47004758dffa', 'order': 32}, {'adult': False, 'gender': 2, 'id': 3083060, 'known_for_department': 'Acting', 'name': 'Kari Helaseppä', 'original_name': 'Kari Helaseppä', 'popularity': 0.6, 'profile_path': None, 'cast_id': 51, 'character': 'Man in Courtroom (uncredited)', 'credit_id': '623f021f4cbe120091f73784', 'order': 33}, {'adult': False, 'gender': 2, 'id': 1750241, 'known_for_department': 'Camera', 'name': 'Timo Markko', 'original_name': 'Timo Markko', 'popularity': 0.6, 'profile_path': None, 'cast_id': 52, 'character': 'Prisoner (uncredited)', 'credit_id': '623f0229373ac2005c760e85', 'order': 34}, {'adult': False, 'gender': 2, 'id': 1381113, 'known_for_department': 'Lighting', 'name': 'Olli Varja', 'original_name': 'Olli Varja', 'popularity': 0.751, 'profile_path': None, 'cast_id': 53, 'character': 'Prisoner (uncredited)', 'credit_id': '623f02324cbe12005d544db4', 'order': 35}, {'adult': False, 'gender': 2, 'id': 4828, 'known_for_department': 'Acting', 'name': 'Sakari Kuosmanen', 'original_name': 'Sakari Kuosmanen', 'popularity': 0.787, 'profile_path': '/syM87lzV2IqFno87Za1PbeAUdMW.jpg', 'cast_id': 54, 'character': 'Doorman (voice) (uncredited)', 'credit_id': '623f02555a99150090bb7440', 'order': 36}, {'adult': False, 'gender': 2, 'id': 110763, 'known_for_department': 'Acting', 'name': 'Pentti Auer', 'original_name': 'Pentti Auer', 'popularity': 1.666, 'profile_path': '/gZDg2S5iUCPucgclvN2t9HN3Jrn.jpg', 'cast_id': 55, 'character': 'Skipper (voice) (uncredited)', 'credit_id': '623f0272373ac20047a11f6d', 'order': 37}]","[{'adult': False, 'gender': 2, 'id': 16767, 'known_for_department': 'Directing', 'name': 'Aki Kaurismäki', 'original_name': 'Aki Kaurismäki', 'popularity': 3.697, 'profile_path': '/kiJErWEOv4Ew7aHOGKg4ljsmppZ.jpg', 'credit_id': '52fe420dc3a36847f8000025', 'department': 'Directing', 'job': 'Director'}, {'adult': False, 'gender': 2, 'id': 16767, 'known_for_department': 'Directing', 'name': 'Aki Kaurismäki', 'original_name': 'Aki Kaurismäki', 'popularity': 3.697, 'profile_path': '/kiJErWEOv4Ew7aHOGKg4ljsmppZ.jpg', 'credit_id': '5be040dac3a3682b34043d42', 'department': 'Production', 'job': 'Producer'}, {'adult': False, 'gender': 2, 'id': 16767, 'known_for_department': 'Directing', 'name': 'Aki Kaurismäki', 'original_name': 'Aki Kaurismäki', 'popularity': 3.697, 'profile_path': '/kiJErWEOv4Ew7aHOGKg4ljsmppZ.jpg', 'credit_id': '623f06f3223a8b005f9baa9e', 'department': 'Writing', 'job': 'Writer'}, {'adult': False, 'gender': 2, 'id': 16769, 'known_for_department': 'Camera', 'name': 'Timo Salminen', 'original_name': 'Timo Salminen', 'popularity': 1.252, 'profile_path': '/a8rH6eJ0XY1zQph18eNDj7MC8y4.jpg', 'credit_id': '52fe420dc3a36847f800003b', 'department': 'Camera', 'job': 'Director of Photography'}, {'adult': False, 'gender': 1, 'id': 54766, 'known_for_department': 'Editing', 'name': 'Raija Talvio', 'original_name': 'Raija Talvio', 'popularity': 0.6, 'profile_path': None, 'credit_id': '52fe420dc3a36847f8000041', 'department': 'Editing', 'job': 'Editor'}, {'adult': False, 'gender': 2, 'id': 53836, 'known_for_department': 'Art', 'name': 'Risto Karhula', 'original_name': 'Risto Karhula', 'popularity': 0.6, 'profile_path': '/ezMqBsK8xeFtp0u84GxgvZL04Od.jpg', 'credit_id': '52fe420dc3a36847f8000047', 'department': 'Art', 'job': 'Production Design'}, {'adult': False, 'gender': 1, 'id': 54771, 'known_for_department': 'Costume & Make-Up', 'name': 'Tuula Hilkamo', 'original_name': 'Tuula Hilkamo', 'popularity': 0.692, 'profile_path': None, 'credit_id': '52fe420dc3a36847f800004d', 'department': 'Costume & Make-Up', 'job': 'Costume Design'}, {'adult': False, 'gender': 2, 'id': 4831, 'known_for_department': 'Acting', 'name': 'Jaakko Talaskivi', 'original_name': 'Jaakko Talaskivi', 'popularity': 0.6, 'profile_path': '/60miNZTNQEp2jkRkD1aSrtpT2M2.jpg', 'credit_id': '5e1cdc63e194b00014b7f970', 'department': 'Production', 'job': 'Production Manager'}, {'adult': False, 'gender': 2, 'id': 16772, 'known_for_department': 'Sound', 'name': 'Jouko Lumme', 'original_name': 'Jouko Lumme', 'popularity': 0.63, 'profile_path': None, 'credit_id': '5e1cdc27d5dbc20017f43bda', 'department': 'Sound', 'job': 'Sound'}, {'adult': False, 'gender': 2, 'id': 109893, 'known_for_department': 'Directing', 'name': 'Veikko Aaltonen', 'original_name': 'Veikko Aaltonen', 'popularity': 0.63, 'profile_path': '/enanhsBovKuArUlKd1VcXuIg3xP.jpg', 'credit_id': '5e1cdc1c0e29a20017f861a4', 'department': 'Sound', 'job': 'Sound Assistant'}, {'adult': False, 'gender': 2, 'id': 110756, 'known_for_department': 'Acting', 'name': 'Juuso Hirvikangas', 'original_name': 'Juuso Hirvikangas', 'popularity': 0.738, 'profile_path': '/7rvAPTsfz9U2E5tYghfY8YQlZ94.jpg', 'credit_id': '623f078c1cfe3a005ce7aa36', 'department': 'Lighting', 'job': 'Gaffer'}, {'adult': False, 'gender': 2, 'id': 110793, 'known_for_department': 'Sound', 'name': 'Rauli Somerjoki', 'original_name': 'Rauli Somerjoki', 'popularity': 0.706, 'profile_path': None, 'credit_id': '623f0e609451e7005e6ae20a', 'department': 'Sound', 'job': 'Music'}, {'adult': False, 'gender': 2, 'id': 1034489, 'known_for_department': 'Directing', 'name': 'Pauli Pentti', 'original_name': 'Pauli Pentti', 'popularity': 1.335, 'profile_path': '/qpg1bW5DaRRPqjEuwYWAXkstBx6.jpg', 'credit_id': '5e1cdc546a300b00165ec98d', 'department': 'Directing', 'job': 'Assistant Director'}, {'adult': False, 'gender': 2, 'id': 1084612, 'known_for_department': 'Production', 'name': 'Heikki Ukkonen', 'original_name': 'Heikki Ukkonen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f07e3373ac2008902549c', 'department': 'Production', 'job': 'Location Manager'}, {'adult': False, 'gender': 1, 'id': 1303969, 'known_for_department': 'Camera', 'name': 'Marja-Leena Hukkanen', 'original_name': 'Marja-Leena Hukkanen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f08b5223a8b005f9baeb0', 'department': 'Camera', 'job': 'Still Photographer'}, {'adult': False, 'gender': 1, 'id': 1303969, 'known_for_department': 'Camera', 'name': 'Marja-Leena Hukkanen', 'original_name': 'Marja-Leena Hukkanen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f08a61cfe3a005ce7acde', 'department': 'Directing', 'job': 'Script Supervisor'}, {'adult': False, 'gender': 2, 'id': 1381112, 'known_for_department': 'Lighting', 'name': 'Mikko Mattila', 'original_name': 'Mikko Mattila', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f077f373ac2005c761937', 'department': 'Lighting', 'job': 'Gaffer'}, {'adult': False, 'gender': 2, 'id': 1381113, 'known_for_department': 'Lighting', 'name': 'Olli Varja', 'original_name': 'Olli Varja', 'popularity': 0.751, 'profile_path': None, 'credit_id': '623f076c373ac20089025383', 'department': 'Lighting', 'job': 'Gaffer'}, {'adult': False, 'gender': 2, 'id': 1403857, 'known_for_department': 'Acting', 'name': 'Olavi Virta', 'original_name': 'Olavi Virta', 'popularity': 0.89, 'profile_path': '/bDDauQkM36XxT0jv1EA0rEPehIV.jpg', 'credit_id': '623f0cfd223a8b004ad6b54f', 'department': 'Sound', 'job': 'Music'}, {'adult': False, 'gender': 1, 'id': 1416993, 'known_for_department': 'Production', 'name': 'Sirkka Rautiainen', 'original_name': 'Sirkka Rautiainen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '5e1cdc724df2910015bec5e0', 'department': 'Costume & Make-Up', 'job': 'Costume Assistant'}, {'adult': False, 'gender': 2, 'id': 1540906, 'known_for_department': 'Camera', 'name': 'Heikki Ortamo', 'original_name': 'Heikki Ortamo', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f075a9451e7008c89230e', 'department': 'Camera', 'job': 'Assistant Camera'}, {'adult': False, 'gender': 2, 'id': 1666626, 'known_for_department': 'Crew', 'name': 'Seppo Saarinen', 'original_name': 'Seppo Saarinen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f0acb7caa47005c16e433', 'department': 'Crew', 'job': 'Carpenter'}, {'adult': False, 'gender': 1, 'id': 1674075, 'known_for_department': 'Editing', 'name': 'Outi Hyytinen', 'original_name': 'Outi Hyytinen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f07c1417aaf0047ab7f40', 'department': 'Editing', 'job': 'Assistant Editor'}, {'adult': False, 'gender': 0, 'id': 1683985, 'known_for_department': 'Sound', 'name': 'Kjell Westman', 'original_name': 'Kjell Westman', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f090645765d005b249dcb', 'department': 'Sound', 'job': 'Sound Re-Recording Mixer'}, {'adult': False, 'gender': 2, 'id': 1750241, 'known_for_department': 'Camera', 'name': 'Timo Markko', 'original_name': 'Timo Markko', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f07485a99150048375abd', 'department': 'Camera', 'job': 'Assistant Camera'}, {'adult': False, 'gender': 2, 'id': 1760644, 'known_for_department': 'Production', 'name': 'Erkki Astala', 'original_name': 'Erkki Astala', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f08c945765d005b249cf8', 'department': 'Production', 'job': 'Publicist'}, {'adult': False, 'gender': 1, 'id': 1761904, 'known_for_department': 'Editing', 'name': 'Leena Palmu', 'original_name': 'Leena Palmu', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f09214cbe12005d5458bf', 'department': 'Editing', 'job': 'Negative Cutter'}, {'adult': False, 'gender': 2, 'id': 1940249, 'known_for_department': 'Production', 'name': 'Erkki Lume', 'original_name': 'Erkki Lume', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f07f25a99150090bb80e1', 'department': 'Production', 'job': 'Location Manager'}, {'adult': False, 'gender': 2, 'id': 2159272, 'known_for_department': 'Editing', 'name': 'Timo Nousiainen', 'original_name': 'Timo Nousiainen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f09330f3655005fedc147', 'department': 'Editing', 'job': 'Colorist'}, {'adult': False, 'gender': 0, 'id': 2159274, 'known_for_department': 'Production', 'name': 'Haije Alanoja', 'original_name': 'Haije Alanoja', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f08f05a99150048375db7', 'department': 'Production', 'job': 'Production Secretary'}, {'adult': False, 'gender': 2, 'id': 2505429, 'known_for_department': 'Art', 'name': 'Simo Sulva', 'original_name': 'Simo Sulva', 'popularity': 0.6, 'profile_path': None, 'credit_id': '5e1cdc4512b10e0014941268', 'department': 'Art', 'job': 'Property Master'}, {'adult': False, 'gender': 2, 'id': 2509155, 'known_for_department': 'Sound', 'name': 'Taisto Tammi', 'original_name': 'Taisto Tammi', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f0ebe223a8b005f9bbc77', 'department': 'Sound', 'job': 'Music'}, {'adult': False, 'gender': 2, 'id': 3416563, 'known_for_department': 'Acting', 'name': 'Heikki Anttila', 'original_name': 'Heikki Anttila', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f0b54417aaf005ce5b823', 'department': 'Crew', 'job': 'Carpenter'}, {'adult': False, 'gender': 2, 'id': 3478267, 'known_for_department': 'Crew', 'name': 'Jukka Anttonen', 'original_name': 'Jukka Anttonen', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f0abc417aaf0047ab8847', 'department': 'Crew', 'job': 'Carpenter'}, {'adult': False, 'gender': 1, 'id': 3480787, 'known_for_department': 'Editing', 'name': 'Pirjo Laivuori', 'original_name': 'Pirjo Laivuori', 'popularity': 0.6, 'profile_path': None, 'credit_id': '623f099b519bbb0089eee1e9', 'department': 'Editing', 'job': 'Colorist'}]"
